region,date_witness,date_agent,witness,agent,latitude,longitude,city,country,city_agent,has_weapon,has_hat,has_jacket,behavior
Africa,5/05/1989,15/05/1989,Chase Garcia,Dr. John Webb DVM,34.15429,3.50309,Messaad,DZ,Algiers,TRUE,TRUE,TRUE,insulting
Africa,14/09/2007,29/10/2007,Christina Mccann,Teresa Diaz,7.50251,5.06258,Igbara-Odo,NG,Lagos,FALSE,TRUE,TRUE,insulting
Africa,18/09/1989,18/09/1989,Steven Orr,Sarah Reynolds,12.18441,18.69303,Mongo,TD,Ndjamena,FALSE,FALSE,TRUE,evasive
Africa,28/05/2004,3/06/2004,Mary Clay,Grant Humphrey,8.88649,2.59753,Tchaourou,BJ,Porto-Novo,FALSE,TRUE,FALSE,unhappy
Africa,20/10/2013,8/12/2013,Steven Spencer,Ray Hall,33.92866,-6.90656,Temara,MA,Casablanca,FALSE,TRUE,TRUE,evasive
Africa,22/05/1998,20/07/1998,Renee Sanchez,Shelia Holmes,12.18441,18.69303,Mongo,TD,Ndjamena,FALSE,TRUE,TRUE,lonely
Africa,19/07/1994,30/08/1994,Ashley Porter,Elizabeth Cook,34.15429,3.50309,Messaad,DZ,Algiers,TRUE,FALSE,TRUE,silent
Africa,26/10/1993,11/11/1993,Jared Jarvis,Michael Bailey,5.27247,-3.59625,Bonoua,CI,Abidjan,FALSE,TRUE,TRUE,accusatory
Africa,8/12/1993,17/12/1993,Michael Miller,Alexandra Jones,2.41669,30.98551,Paidha,UG,Kampala,FALSE,FALSE,TRUE,complaining
Africa,2/06/1995,2/06/1995,Brian Carroll,William Gallagher,36.72544,3.55665,Thenia,DZ,Algiers,TRUE,FALSE,TRUE,accusatory
Africa,23/01/2006,20/03/2006,Jeremy Lopez,Ashley Farrell,36.08497,9.37082,Siliana,TN,Tunis,FALSE,TRUE,TRUE,paranoid
Africa,29/07/1988,5/09/1988,Gregory Davenport,Brian Delacruz,-2.68333,33,Usagara,TZ,Dar es Salaam,FALSE,TRUE,TRUE,paranoid
Africa,8/07/2004,31/08/2004,Anthony Flowers,Susan Bowers,-7.76667,35.7,Iringa,TZ,Dar es Salaam,FALSE,FALSE,TRUE,happy
Africa,18/05/2011,24/06/2011,Nancy Mason,Angelica Chan,36.27462,4.85668,Bordj Zemoura,DZ,Algiers,FALSE,TRUE,TRUE,friendly
Africa,21/04/2014,24/04/2014,Michael Delgado,Christina Ball,5.84752,-5.682,Lakota,CI,Abidjan,FALSE,FALSE,TRUE,worried
Africa,11/05/2015,24/06/2015,Michael Tucker,Marie Hernandez,0.03813,36.36339,Nyahururu,KE,Nairobi,FALSE,TRUE,TRUE,paranoid
Africa,13/06/2006,13/06/2006,Jason Dawson,Maria Tucker,33.92866,-6.90656,Temara,MA,Casablanca,FALSE,TRUE,TRUE,talkative
Africa,10/02/1992,22/03/1992,Susan Perry,Emily Johns,36.06386,4.62744,El Achir,DZ,Algiers,FALSE,TRUE,TRUE,over-complimenting
Africa,10/11/1992,12/12/1992,Levi Jones,Lindsey Wheeler,-1.9487,30.4347,Rwamagana,RW,Kigali,TRUE,TRUE,TRUE,out-of-control
Africa,31/08/2013,21/09/2013,Kelsey Ford,Kenneth Barrett,35.72917,10.58082,Msaken,TN,Tunis,TRUE,TRUE,TRUE,confessing
Africa,6/12/1990,27/01/1991,Ann Tucker,Reginald Harvey,-6.25,38.66667,Mvomero,TZ,Dar es Salaam,FALSE,FALSE,TRUE,silent
Africa,28/11/2011,23/01/2012,Steven Shepard,Wesley Horton,6.8485,3.64633,Shagamu,NG,Lagos,FALSE,TRUE,TRUE,accusatory
Africa,4/09/2005,29/10/2005,Amber Wright,Gregory Hanson,33.43443,-5.22126,Azrou,MA,Casablanca,FALSE,FALSE,TRUE,insulting
Africa,19/08/2002,26/09/2002,Lisa Smith,Christopher Morrison,0.03813,36.36339,Nyahururu,KE,Nairobi,FALSE,TRUE,TRUE,tense
Africa,21/12/2015,4/01/2016,Joshua Lewis,Barbara Bailey,36.46917,10.78222,Beni Khiar,TN,Tunis,FALSE,TRUE,TRUE,talkative
Africa,14/05/2000,1/06/2000,Courtney Bryant,Melissa Ellis,0.76755,24.43973,Yangambi,CD,Lubumbashi,FALSE,TRUE,TRUE,injured
Africa,12/12/2010,3/02/2011,Crystal Mcdonald,Sarah Green,36.76775,2.95924,Cheraga,DZ,Algiers,FALSE,FALSE,TRUE,sad
Africa,8/05/1997,30/05/1997,Ashley Hanna,Rachel Lucas,-6.25,38.66667,Mvomero,TZ,Dar es Salaam,FALSE,FALSE,FALSE,evasive
Africa,14/07/2021,24/08/2021,Alexander Caldwell,Michael Higgins,-4.83,29.65806,Mwandiga,TZ,Dar es Salaam,FALSE,FALSE,TRUE,paranoid
Africa,1/01/2016,28/02/2016,Robert Scott IV,Jeffrey Bush,-4.83,29.65806,Mwandiga,TZ,Dar es Salaam,FALSE,FALSE,TRUE,evasive
Africa,12/01/1996,7/02/1996,Christine Gardner,Lindsey Wheeler,7.57944,-8.53778,New Yekepa,LR,Monrovia,FALSE,TRUE,TRUE,friendly
Africa,16/07/1986,30/07/1986,Laura Williams,Michael Smith,8.48714,-13.2356,Freetown,SL,Freetown,TRUE,TRUE,TRUE,scared
Africa,11/10/2001,29/10/2001,Gregory Pitts,Barbara Bailey,3.11988,35.59642,Lodwar,KE,Nairobi,TRUE,FALSE,FALSE,accusatory
Africa,26/02/2018,25/04/2018,William Jackson,Stacey Morris,36.06386,4.62744,El Achir,DZ,Algiers,FALSE,TRUE,TRUE,confessing
Africa,15/06/2011,9/07/2011,Jennifer Smith,Kathryn Martin,36.06386,4.62744,El Achir,DZ,Algiers,FALSE,FALSE,TRUE,accusatory
Africa,27/09/1998,1/11/1998,Jennifer Collins,Kerry Buck,-24.19436,29.00974,Mokopane,ZA,Johannesburg,FALSE,TRUE,TRUE,unhappy
Africa,24/01/1990,17/02/1990,Timothy Woods,Jeanne Green,11.85,38.01667,Debre Tabor,ET,Addis Ababa,FALSE,TRUE,TRUE,evasive
Africa,8/02/2009,3/04/2009,David Williams,Ashley Howell,3.11988,35.59642,Lodwar,KE,Nairobi,FALSE,FALSE,TRUE,scared
Africa,6/09/2009,21/09/2009,David Sims,Sandra Ramos,-1.63333,13.58357,Franceville,GA,Libreville,TRUE,FALSE,TRUE,insulting
Africa,25/02/2010,5/03/2010,Allen Duran,Garrett Moore,-7.60361,37.00438,Kidodi,TZ,Dar es Salaam,FALSE,TRUE,TRUE,oblivious
Africa,12/11/1994,4/12/1994,Robert Snyder,Andrew Miranda,-6.8,39.25,Magomeni,TZ,Dar es Salaam,TRUE,TRUE,TRUE,sad
Africa,10/04/2018,3/06/2018,Tammy Zamora,Belinda Thompson,11.8659,34.3869,Ar Ruseris,SD,Khartoum,FALSE,FALSE,TRUE,out-of-control
Africa,13/05/1996,5/06/1996,Nicole Miller,Joshua Reed,12.18441,18.69303,Mongo,TD,Ndjamena,FALSE,FALSE,TRUE,accusatory
Africa,19/02/1988,21/02/1988,Timothy Mason,Kimberly Cooper,-21.44236,27.46153,Tonota,BW,Gaborone,FALSE,TRUE,TRUE,worried
Africa,19/07/2005,20/07/2005,Ian Reed,Christopher Miller,3.27833,32.88667,Kitgum,UG,Kampala,FALSE,TRUE,TRUE,talkative
Africa,12/10/2005,16/10/2005,Carolyn Hicks,Allen Baker,0.49113,29.47306,Beni,CD,Lubumbashi,FALSE,TRUE,TRUE,accusatory
Africa,15/05/2013,27/06/2013,David Perez,Jennifer Hernandez,-11.78333,19.91667,Luena,AO,Luanda,FALSE,FALSE,TRUE,tense
Africa,4/06/2015,12/07/2015,Matthew Larson,Stephen Graham,11.8659,34.3869,Ar Ruseris,SD,Khartoum,FALSE,TRUE,TRUE,silent
Africa,24/06/2006,27/06/2006,Matthew Vega,Cynthia Carr,13.70727,9.15013,Mirriah,NE,Niamey,FALSE,TRUE,TRUE,injured
Africa,17/04/2008,12/06/2008,Cody Hernandez,Julia Cannon,0.03813,36.36339,Nyahururu,KE,Nairobi,FALSE,TRUE,TRUE,confessing
Africa,27/12/2021,30/12/2021,Martin Jackson,Timothy Maldonado,8.88649,2.59753,Tchaourou,BJ,Porto-Novo,FALSE,TRUE,TRUE,fleeing
Africa,1/01/1993,6/01/1993,Leslie Patel,Jeffery Lee,5.30383,-1.98956,Tarkwa,GH,Accra,FALSE,TRUE,TRUE,oblivious
Africa,24/03/2007,5/05/2007,Curtis Cannon,Rachel Lucas,8.48714,-13.2356,Freetown,SL,Freetown,TRUE,TRUE,FALSE,confessing
Africa,3/12/2006,11/12/2006,Jeremiah Harris,Karen Keller MD,35.06544,1.04945,Frenda,DZ,Algiers,FALSE,TRUE,FALSE,fleeing
Africa,21/09/2012,29/10/2012,Brandon Phillips,Jessica Conway,35.72917,10.58082,Msaken,TN,Tunis,FALSE,TRUE,TRUE,lonely
Africa,13/05/2022,24/05/2022,Amanda Cameron,Micheal Thomas,35.21222,2.31889,Ksar Chellala,DZ,Algiers,FALSE,TRUE,TRUE,out-of-control
Africa,19/05/2001,21/06/2001,Lindsey Doyle,Mr. Shannon Sharp,35.06544,1.04945,Frenda,DZ,Algiers,TRUE,TRUE,TRUE,over-complimenting
Africa,8/05/2003,5/07/2003,Deborah Arias,Denise Park,3.27833,32.88667,Kitgum,UG,Kampala,FALSE,TRUE,TRUE,injured
Africa,15/12/1992,1/02/1993,Robert Johns,Nicole Payne,7.6,4.18333,Olupona,NG,Lagos,FALSE,FALSE,TRUE,injured
Africa,13/03/2004,11/04/2004,William Singh,Brian Velasquez,4.96667,10.7,Tonga,CM,Douala,FALSE,TRUE,TRUE,unhappy
Africa,8/12/2009,19/12/2009,Kimberly Owens,Jerry Erickson,2.41669,30.98551,Paidha,UG,Kampala,FALSE,TRUE,TRUE,hostile
Africa,16/09/2021,20/09/2021,Mary Carney,Jeffrey Freeman,36.27462,4.85668,Bordj Zemoura,DZ,Algiers,FALSE,TRUE,TRUE,accusatory
Africa,19/01/1988,6/02/1988,Jessica Harrison,Allen Baker,12.18441,18.69303,Mongo,TD,Ndjamena,FALSE,FALSE,TRUE,injured
Africa,3/04/2008,25/04/2008,Timothy Lawson,Jennifer Cook,-5.41667,38.01667,Chanika,TZ,Dar es Salaam,FALSE,TRUE,TRUE,out-of-control
Africa,3/09/1988,13/09/1988,Paul Johns,Gabriel Jones,10.61285,12.19458,Biu,NG,Lagos,TRUE,TRUE,TRUE,oblivious
Africa,17/11/2014,15/01/2015,Sarah Stephens,Shannon Norman,0.46005,34.11169,Busia,KE,Nairobi,FALSE,FALSE,TRUE,talkative
Africa,24/08/2003,9/09/2003,Tiffany Roth,Maurice Mccarthy,-7.60361,37.00438,Kidodi,TZ,Dar es Salaam,FALSE,FALSE,TRUE,lonely
Africa,27/03/1989,12/05/1989,Matthew Mcdaniel,Jose Hunt,-7.60361,37.00438,Kidodi,TZ,Dar es Salaam,FALSE,TRUE,TRUE,evasive
Africa,31/03/2002,23/05/2002,Laura Morales,Melissa Ellis,-1.63333,13.58357,Franceville,GA,Libreville,FALSE,FALSE,FALSE,happy
Africa,3/07/2002,7/08/2002,Tina Rodriguez,Nicole Hinton,-1.9487,30.4347,Rwamagana,RW,Kigali,TRUE,TRUE,TRUE,complaining
Africa,10/09/1985,22/09/1985,Lisa Lee,Kenneth Stevenson,36.76639,3.47717,Boumerdas,DZ,Algiers,FALSE,FALSE,TRUE,talkative
Africa,1/06/1996,4/06/1996,Sarah Cole,Brian Haas,5.27247,-3.59625,Bonoua,CI,Abidjan,FALSE,FALSE,TRUE,tense
Africa,23/12/2006,31/12/2006,Michael King,Nicole Scott,36.27462,4.85668,Bordj Zemoura,DZ,Algiers,FALSE,FALSE,TRUE,sad
Africa,9/02/2021,2/03/2021,Joshua Kerr,Julia Reynolds,33.92866,-6.90656,Temara,MA,Casablanca,FALSE,TRUE,TRUE,confessing
Africa,5/04/2019,11/04/2019,Andre Smith,Sarah Brown,0.76755,24.43973,Yangambi,CD,Lubumbashi,FALSE,FALSE,FALSE,unhappy
Africa,25/04/2003,18/06/2003,Angela Gillespie,Martin Diaz,36.61954,4.08282,Beni Douala,DZ,Algiers,TRUE,TRUE,TRUE,paranoid
Africa,29/12/1985,9/02/1986,Sharon Duffy,Shannon Camacho,33.42585,-6.00137,Oulmes,MA,Casablanca,TRUE,FALSE,TRUE,scared
Africa,14/01/2001,28/01/2001,Alexis Cantu,Cynthia Moore,-0.35817,42.54536,Kismayo,SO,Mogadishu,TRUE,TRUE,TRUE,out-of-control
Africa,25/08/2011,14/09/2011,Charles Smith,Michael Riddle,-0.35817,42.54536,Kismayo,SO,Mogadishu,TRUE,FALSE,TRUE,evasive
Africa,11/12/1988,2/01/1989,Melanie Flores,David Strong,9.535,-13.68778,Camayenne,GN,Conakry,TRUE,TRUE,TRUE,fleeing
Africa,8/03/1990,30/03/1990,Tracy Maxwell,Charles Moran,5.30383,-1.98956,Tarkwa,GH,Accra,FALSE,FALSE,TRUE,insulting
Africa,26/12/2012,4/02/2013,David Roberson,Michael Riddle,36.46917,10.78222,Beni Khiar,TN,Tunis,FALSE,TRUE,TRUE,panicking
Africa,30/06/1998,16/07/1998,Daisy Nolan,Jose Hunt,7.62789,4.74161,Ilesa,NG,Lagos,FALSE,FALSE,TRUE,paranoid
Africa,23/10/1990,31/10/1990,Curtis Reid,Elizabeth Martinez,-21.44236,27.46153,Tonota,BW,Gaborone,FALSE,FALSE,TRUE,talkative
Africa,6/12/2001,27/12/2001,Brittany Anderson,Steven Edwards,9.535,-13.68778,Camayenne,GN,Conakry,FALSE,TRUE,TRUE,insulting
Africa,9/04/1995,5/05/1995,Lisa Perry,Dennis Flores,8.88649,2.59753,Tchaourou,BJ,Porto-Novo,FALSE,TRUE,TRUE,evasive
Africa,4/10/1985,22/11/1985,Keith Murphy,Ernest Spencer,36.61954,4.08282,Beni Douala,DZ,Algiers,FALSE,TRUE,TRUE,injured
Africa,16/09/2006,27/09/2006,Kendra Small,Angela Johnson,7.62789,4.74161,Ilesa,NG,Lagos,FALSE,TRUE,TRUE,sad
Africa,19/04/2014,30/04/2014,Philip Lee,Ashley Larson,12.74409,-8.07257,Kati,ML,Bamako,FALSE,FALSE,TRUE,hostile
Africa,13/04/2020,15/05/2020,Christopher Smith,Brian Torres,11.86064,9.0027,Gaya,NG,Lagos,FALSE,TRUE,FALSE,evasive
Africa,1/05/2011,21/05/2011,Chad Phillips,Monica Davis,34.31,-2.16,Jerada,MA,Casablanca,FALSE,TRUE,TRUE,accusatory
Africa,15/06/1993,16/07/1993,Cynthia Sims,Angela Johnson,36.06386,4.62744,El Achir,DZ,Algiers,FALSE,FALSE,TRUE,oblivious
Africa,15/12/2013,2/02/2014,Angela Ochoa,Andrew Miranda,5.30383,-1.98956,Tarkwa,GH,Accra,FALSE,FALSE,TRUE,talkative
Africa,11/09/2020,7/10/2020,Megan Fernandez,Nicholas Jones,-6.8,39.25,Magomeni,TZ,Dar es Salaam,FALSE,FALSE,TRUE,hostile
Africa,3/06/2018,15/06/2018,Justin Martinez,Ronald Wong PhD,-27.76952,30.79165,Vryheid,ZA,Johannesburg,FALSE,TRUE,TRUE,complaining
Africa,10/07/1985,24/08/1985,Christopher Price,Annette Barrett,37.16911,10.03478,El Alia,TN,Tunis,FALSE,TRUE,TRUE,tense
Africa,10/08/1990,11/08/1990,Henry Rivera,Jerry Collins,-0.35817,42.54536,Kismayo,SO,Mogadishu,FALSE,TRUE,FALSE,tense
Africa,4/11/1993,24/12/1993,Jessica Alvarez,Karen Nguyen,3.02013,30.91105,Arua,UG,Kampala,FALSE,FALSE,FALSE,injured
Africa,29/06/2000,6/07/2000,Claire Brown,Melissa Meyers,-7.60361,37.00438,Kidodi,TZ,Dar es Salaam,TRUE,TRUE,TRUE,scared
Africa,14/09/1993,12/11/1993,Kim Lam,John Hayes,36.27462,4.85668,Bordj Zemoura,DZ,Algiers,FALSE,FALSE,TRUE,over-complimenting
Africa,4/01/1992,8/02/1992,Anthony Foster,Jared Reid,5.27247,-3.59625,Bonoua,CI,Abidjan,FALSE,TRUE,TRUE,panicking
Africa,6/05/1994,14/06/1994,Melissa Dominguez,Steven Lee,-6.8,39.25,Magomeni,TZ,Dar es Salaam,TRUE,TRUE,TRUE,accusatory
Africa,17/04/1997,27/04/1997,Kristen Kelley,Charles Walls,9.535,-13.68778,Camayenne,GN,Conakry,FALSE,FALSE,TRUE,lonely
Africa,26/06/2017,18/07/2017,Kimberly Bowman DDS,Natalie Jordan,24.96334,10.18003,Ghat,LY,Tripoli,FALSE,TRUE,TRUE,insulting
Africa,21/03/1991,14/05/1991,Carlos Baker,Karen Keller MD,7.06273,-1.4001,Mampong,GH,Accra,FALSE,FALSE,TRUE,scared
Africa,12/07/1992,28/08/1992,Tiffany Mason,Bradley Ewing,4.92675,6.26764,Yenagoa,NG,Lagos,FALSE,FALSE,TRUE,friendly
Africa,17/03/2017,14/04/2017,Pam Curry,Christopher Ross,31.20176,29.91582,Alexandria,EG,Cairo,FALSE,FALSE,TRUE,evasive
Africa,22/10/1989,28/11/1989,Cameron Fischer,Richard Green,0.03813,36.36339,Nyahururu,KE,Nairobi,FALSE,FALSE,TRUE,out-of-control
Africa,24/12/2010,4/02/2011,Lori Simmons,Lisa Sweeney,6.15038,6.83042,Nkpor,NG,Lagos,FALSE,TRUE,TRUE,out-of-control
Africa,9/07/2018,28/08/2018,Melissa Wagner,William Wood,7.6,4.18333,Olupona,NG,Lagos,TRUE,FALSE,TRUE,hostile
Africa,5/04/2017,10/04/2017,Christopher Good,Belinda Thompson,-2.68333,33,Usagara,TZ,Dar es Salaam,FALSE,TRUE,TRUE,complaining
Africa,11/06/2012,26/07/2012,Brianna Quinn,Thomas Hamilton,7.6,4.18333,Olupona,NG,Lagos,FALSE,TRUE,TRUE,evasive
Africa,6/03/1995,23/03/1995,Sean Grimes,Joshua Reed,34.15429,3.50309,Messaad,DZ,Algiers,FALSE,TRUE,TRUE,happy
Africa,31/03/1996,28/05/1996,Chad Mccormick,Carrie Boone,8.88649,2.59753,Tchaourou,BJ,Porto-Novo,FALSE,TRUE,TRUE,over-complimenting
Africa,27/05/2022,19/06/2022,Angel Brown,Jacob Carlson,37.16911,10.03478,El Alia,TN,Tunis,FALSE,FALSE,FALSE,oblivious
Africa,25/08/2003,15/10/2003,Mary Walker,Jeremy Moran,2.41669,30.98551,Paidha,UG,Kampala,FALSE,TRUE,TRUE,happy
Africa,11/05/2018,2/06/2018,William Mendoza,David Woodward,-6.25,38.66667,Mvomero,TZ,Dar es Salaam,FALSE,FALSE,TRUE,complaining
Africa,7/01/2000,2/03/2000,Matthew Levy,Mallory Wu,4.92675,6.26764,Yenagoa,NG,Lagos,FALSE,TRUE,TRUE,tense
Africa,31/01/1992,29/02/1992,Theresa Morrison,Nicholas Rowe,4.92675,6.26764,Yenagoa,NG,Lagos,FALSE,TRUE,TRUE,insulting
Africa,3/08/2013,9/09/2013,Karen Williams,Charles Moran,36.06386,4.62744,El Achir,DZ,Algiers,FALSE,TRUE,TRUE,insulting
Africa,3/09/2001,26/10/2001,James Douglas,Phillip Quinn,0.76755,24.43973,Yangambi,CD,Lubumbashi,FALSE,FALSE,TRUE,scared
Africa,27/06/2001,3/08/2001,Jeff Johnson,Mark Ferguson,36.46917,10.78222,Beni Khiar,TN,Tunis,FALSE,TRUE,TRUE,sad
Africa,18/05/2019,13/06/2019,Maureen Stevens,Thomas Hamilton,0.46005,34.11169,Busia,KE,Nairobi,FALSE,TRUE,TRUE,sad
Africa,26/01/1999,31/01/1999,Haley Singleton,Amy Bray,3.11988,35.59642,Lodwar,KE,Nairobi,FALSE,TRUE,TRUE,oblivious
Africa,9/12/1995,4/01/1996,Michael Patel,Denise Park,-4.5833,15.16554,Kasangulu,CD,Kinshasa,FALSE,FALSE,TRUE,confessing
Africa,14/12/2011,6/01/2012,Francisco Craig,Jesse Boyd,-1.63333,13.58357,Franceville,GA,Libreville,FALSE,TRUE,TRUE,complaining
Africa,23/11/1987,8/01/1988,Dennis Velez,Jennifer Swanson,33.42585,-6.00137,Oulmes,MA,Casablanca,FALSE,TRUE,TRUE,unhappy
Africa,6/01/1994,13/01/1994,Dr. Margaret Morgan,Kevin Evans,36.61954,4.08282,Beni Douala,DZ,Algiers,TRUE,FALSE,TRUE,panicking
Africa,4/08/1997,4/08/1997,Jennifer Mclean,Emily Ruiz,34.31,-2.16,Jerada,MA,Casablanca,FALSE,TRUE,FALSE,lonely
Africa,14/12/1992,21/12/1992,Samuel Baker,Belinda Thompson,2.41669,30.98551,Paidha,UG,Kampala,FALSE,TRUE,TRUE,tense
Africa,18/03/2009,28/03/2009,Jennifer Hernandez,Hannah Palmer,12.74409,-8.07257,Kati,ML,Bamako,FALSE,TRUE,TRUE,sad
Africa,12/07/2011,9/08/2011,Michelle Ayala,Scott Houston,3.02013,30.91105,Arua,UG,Kampala,FALSE,TRUE,TRUE,tense
Africa,26/12/1996,23/01/1997,Emily Perry,Patrick White,-11.78333,19.91667,Luena,AO,Luanda,FALSE,FALSE,TRUE,talkative
Africa,16/10/2005,28/10/2005,Jeffrey Valdez,Michael Barron,3.11988,35.59642,Lodwar,KE,Nairobi,FALSE,TRUE,TRUE,lonely
Africa,10/09/1987,21/10/1987,Vanessa Chase,Jessica Rogers,34.15429,3.50309,Messaad,DZ,Algiers,FALSE,TRUE,TRUE,tense
Africa,1/01/2022,6/02/2022,Jacob Harris,Jerry Stephenson,0.46005,34.11169,Busia,KE,Nairobi,FALSE,TRUE,TRUE,panicking
Africa,10/11/1993,17/12/1993,George Moss,Laura Cook,8.48714,-13.2356,Freetown,SL,Freetown,FALSE,TRUE,TRUE,talkative
Africa,21/07/2020,30/08/2020,Anthony Lee,David Murphy,7.6,4.18333,Olupona,NG,Lagos,FALSE,FALSE,TRUE,silent
Africa,13/07/2000,14/07/2000,Crystal Bowen,Jennifer Hernandez,-5.41667,38.01667,Chanika,TZ,Dar es Salaam,TRUE,TRUE,FALSE,hostile
Africa,7/11/1991,9/11/1991,Evan Wolf,Amy Moore,-4.06667,37.73333,Same,TZ,Dar es Salaam,FALSE,TRUE,TRUE,insulting
Africa,1/07/2011,8/08/2011,Nicole Gordon,Mrs. Kristin Lopez MD,-7.76667,35.7,Iringa,TZ,Dar es Salaam,FALSE,FALSE,TRUE,evasive
Africa,14/10/1985,9/12/1985,Andrea Goodman,Dennis Flores,11.86064,9.0027,Gaya,NG,Lagos,FALSE,TRUE,TRUE,complaining
Africa,25/05/1996,4/06/1996,Jennifer Green,Donald Miller,-2.68333,33,Usagara,TZ,Dar es Salaam,FALSE,TRUE,TRUE,panicking
Africa,18/01/1995,21/02/1995,Carly Garcia,Andrew Miranda,7.62789,4.74161,Ilesa,NG,Lagos,FALSE,TRUE,FALSE,injured
Africa,30/05/1995,30/06/1995,Christine Meyer DVM,Robert Baird,-24.19436,29.00974,Mokopane,ZA,Johannesburg,FALSE,TRUE,TRUE,hostile
Africa,13/02/2003,8/04/2003,Erika Roberts,Brooke Crawford,-4.06667,37.73333,Same,TZ,Dar es Salaam,FALSE,TRUE,TRUE,accusatory
Africa,27/03/2003,3/04/2003,Kristen Richards,Ashley Farrell,-2.68333,33,Usagara,TZ,Dar es Salaam,FALSE,TRUE,TRUE,out-of-control
Africa,10/07/2013,28/07/2013,Debra Rogers,Charlene Mccormick,36.76775,2.95924,Cheraga,DZ,Algiers,FALSE,TRUE,TRUE,lonely
Africa,23/04/2020,24/04/2020,Kristin Keith,Robert Arellano,10.61285,12.19458,Biu,NG,Lagos,FALSE,TRUE,TRUE,sad
Africa,22/01/2019,8/03/2019,Brandon Brown,Mark Valenzuela,-4.83,29.65806,Mwandiga,TZ,Dar es Salaam,FALSE,FALSE,FALSE,friendly
Africa,20/05/2018,3/06/2018,Robert Simmons,Deborah Harrison,0.76755,24.43973,Yangambi,CD,Lubumbashi,FALSE,TRUE,TRUE,confessing
Africa,18/12/1986,13/01/1987,Daniel Morris,Ashley Howell,4.2475,9.00472,Idenao,CM,Douala,FALSE,TRUE,TRUE,tense
Africa,28/01/2000,16/03/2000,Robert Mullen,Anna Flores,11.86064,9.0027,Gaya,NG,Lagos,FALSE,TRUE,TRUE,complaining
Africa,21/09/1985,30/09/1985,David Stuart,Kenneth Barrett,-5.41667,38.01667,Chanika,TZ,Dar es Salaam,FALSE,TRUE,TRUE,friendly
Africa,24/03/2003,25/03/2003,William Fields,Andrea Watkins,5.30383,-1.98956,Tarkwa,GH,Accra,FALSE,TRUE,TRUE,oblivious
Africa,11/08/2002,16/09/2002,Steven Franklin,Linda Edwards,6.8485,3.64633,Shagamu,NG,Lagos,FALSE,TRUE,TRUE,friendly
Africa,14/10/2000,8/11/2000,Jeffrey Cardenas,Jessica Rogers,4.96667,10.7,Tonga,CM,Douala,FALSE,TRUE,TRUE,sad
Africa,2/04/1997,10/04/1997,Jermaine York,Victor Tapia,-11.78333,19.91667,Luena,AO,Luanda,FALSE,FALSE,TRUE,paranoid
Africa,19/01/2011,21/01/2011,Jeffrey Baker,Eric Wilson,-0.35817,42.54536,Kismayo,SO,Mogadishu,TRUE,TRUE,TRUE,unhappy
Africa,23/01/2010,12/02/2010,Miss Holly Aguilar,Belinda Thompson,13.56667,-15.6,Farafenni,GM,Banjul,FALSE,FALSE,TRUE,insulting
Africa,28/04/2019,22/06/2019,Kelly Sanchez,Amy Bray,34.15429,3.50309,Messaad,DZ,Algiers,FALSE,TRUE,TRUE,complaining
Africa,19/04/2000,23/04/2000,Jessica Bauer,Kim Dyer,-4.5833,15.16554,Kasangulu,CD,Kinshasa,FALSE,TRUE,TRUE,fleeing
Africa,12/10/1990,18/10/1990,Jennifer Burns,Joshua Moore,10.61285,12.19458,Biu,NG,Lagos,FALSE,FALSE,TRUE,talkative
Africa,23/10/2003,27/11/2003,Evelyn Grant,Charles Mitchell,12.74482,4.52514,Argungu,NG,Lagos,TRUE,FALSE,TRUE,scared
Africa,3/02/2021,26/03/2021,Hailey Tucker,Jasmine Rowland,-10.33333,39.28333,Nyangao,TZ,Dar es Salaam,FALSE,FALSE,TRUE,silent
Africa,8/11/1992,17/12/1992,Danny Johnson,William Wood,-21.44236,27.46153,Tonota,BW,Gaborone,FALSE,TRUE,TRUE,worried
Africa,6/01/2001,11/02/2001,Tara Clark,Linda Porter DVM,9.89206,43.38531,Baki,SO,Mogadishu,FALSE,FALSE,TRUE,evasive
Africa,29/07/1991,23/09/1991,Mrs. Tracy Johnson,Andre Lamb,33.43443,-5.22126,Azrou,MA,Casablanca,TRUE,FALSE,TRUE,worried
Africa,14/05/1988,8/06/1988,Kenneth Fox,Shelia Holmes,30.75545,20.22625,Ajdabiya,LY,Tripoli,FALSE,TRUE,FALSE,evasive
Africa,5/12/1995,2/02/1996,William Perez,Jeanne Green,-0.35817,42.54536,Kismayo,SO,Mogadishu,FALSE,FALSE,TRUE,fleeing
Africa,13/10/2017,2/12/2017,Ashley Zimmerman,Tracy Young,13.56667,-15.6,Farafenni,GM,Banjul,FALSE,TRUE,TRUE,happy
Africa,28/04/1996,19/06/1996,Joshua Alvarez,John Wright,6.15038,6.83042,Nkpor,NG,Lagos,FALSE,FALSE,TRUE,unhappy
Africa,5/06/1995,1/08/1995,Jeffrey Lee,Christopher Ross,5.30383,-1.98956,Tarkwa,GH,Accra,FALSE,FALSE,TRUE,confessing
Africa,2/11/2019,19/12/2019,Mark Obrien,Deborah Holden,7.57944,-8.53778,New Yekepa,LR,Monrovia,FALSE,FALSE,TRUE,injured
Africa,8/10/1995,7/11/1995,Joshua Stewart,David Murphy,34.31,-2.16,Jerada,MA,Casablanca,FALSE,FALSE,TRUE,confessing
